Loyalty#,Education,CLV_log,Income_log,TenureMonths,MeanPointsUtilization,TotalFlights_log,TotalPointsRedeemed_log,AverageFlightDistance,LoyaltyStatus_Nova,LoyaltyStatus_Star,Location Code_Suburban,Location Code_Urban,CancelledFlag,Marital Status,Gender
970637,0.24701455644859943,0.5712466789930642,0.5449962602419453,-0.25644876991916604,-0.4294275402239327,0.4024258391502231,-1.4793473794081922,0.10534487355101972,0,0,0,0,0,1,0
979703,0.24701455644859943,0.5712466789930642,0.5449962602419453,0.7774286129246326,0.14659896743881476,0.5785136476824497,0.9352687622468605,0.07926410265486693,0,0,0,0,0,1,0
213480,0.24701455644859943,0.5720172897870591,0.6713201065038025,-1.13030475434165,-0.4294275402239327,0.051871758113923465,-1.4793473794081922,0.7681958787284271,0,0,0,0,0,0,0
921403,0.24701455644859943,0.5720719527299967,0.6768436219161387,-0.8255683521306245,-0.4294275402239327,-0.09316745103402836,-1.4793473794081922,-0.5650547568163407,0,0,0,0,1,0,1
216040,-0.946877258494922,0.5728575197553444,-1.7100379500554295,0.3140623027133474,-0.23740051232317136,0.5396975930819279,0.7172438329191729,0.0015840062722461104,0,0,0,1,0,0,1
981536,-0.946877258494922,0.5732655160760626,-1.7100379500554295,-0.615453298551333,-0.22762585911580868,0.6851157543893704,0.8117266308718948,-0.16679279014822798,0,0,0,0,0,0,0
404801,0.24701455644859943,0.5737228906389531,0.5842163513089728,-1.4127773098157967,0.3437335296836761,-0.3874431697836528,0.3998814098683799,-0.1848940431926747,0,0,0,1,0,0,1
400272,0.24701455644859943,0.574538321123247,0.5462124222906205,-1.0704706662362888,-0.4294275402239327,0.12652234787054809,-1.4793473794081922,0.08007465207926877,0,0,1,0,0,0,1
772081,0.24701455644859943,0.574538321123247,0.5462124222906205,-1.067687685394179,-0.4294275402239327,-0.7985846831216391,-1.4793473794081922,0.5830932406889399,0,0,1,0,0,0,0
817074,0.24701455644859943,0.574538321123247,0.5462124222906205,-1.1219558118153206,-0.4294275402239327,-0.05794742008240066,-1.4793473794081922,0.4746731415839242,0,0,0,0,0,0,0
756317,-0.946877258494922,0.574655994313876,-1.7100379500554295,-0.9396705666571272,0.5028513138780799,0.2743200430793493,0.8951033849666804,-0.29893856610688013,0,0,1,0,0,1,1
950593,-0.946877258494922,0.574655994313876,-1.7100379500554295,-0.28706155918237397,-0.14398859088290258,0.48029018608246743,0.6670480571542918,-0.018842772308428384,0,0,0,0,0,1,1
794677,0.24701455644859943,0.575516954017233,0.5515654504610795,1.1879182871358316,-0.010905844779364599,0.6001049437037932,0.8173125322977722,0.02508880895511602,0,0,0,1,0,1,1
123344,0.24701455644859943,0.5758765402522297,0.6884866642349052,-0.537529834972258,0.0922642088257232,0.4983483155194577,0.9121981073600994,-0.0185173234059071,0,0,0,0,0,0,0
149318,-0.946877258494922,0.5760128544764922,-1.7100379500554295,-1.2597133634997568,-0.06911118492689503,0.47661598757321816,0.8329323281031106,0.709298193154456,0,0,0,1,0,1,1
199374,-0.946877258494922,0.5760128544764922,-1.7100379500554295,-1.273628267710306,-0.00773719571681501,0.6383502666422753,0.6706515087644341,0.010663337773574654,0,0,0,0,0,1,0
713465,3.2317440938074027,0.577433217396533,0.4586585564643915,-0.693376762130408,-0.1629429639588166,0.6209848661797138,0.7088734662242164,0.006724726214222517,0,0,0,0,0,0,0
716533,3.2317440938074027,0.577433217396533,0.4586585564643915,0.757947747029864,-0.3066007203887674,0.5594027284413908,0.5138712822186245,-0.14853905898649664,0,0,0,1,0,0,0
411583,-0.946877258494922,0.5774723696558197,-1.7100379500554295,0.19856859776578983,-0.16897628407385729,0.5970651418677405,0.7755392245598363,-0.2010156660138839,0,0,1,0,0,1,0
572505,0.24701455644859943,0.5777140704197815,0.6968532890599368,-1.3153729803419532,0.6982615694915989,-0.332295579372063,0.3462308656609454,-0.9007717179664826,0,0,1,0,0,0,0
236701,0.24701455644859943,0.5778144843122675,0.7211988564359268,-1.2791942293945253,-0.4294275402239327,-1.160194569722563,-1.4793473794081922,2.501328729471792,0,0,0,0,0,0,1
394927,0.24701455644859943,0.5780340106926447,0.6760302792144686,-1.1456111489732541,1.4150942210735233,-0.05794742008240066,0.8205183236004971,-0.39444261759321947,0,0,1,0,0,0,1
523210,0.24701455644859943,0.5784729702794497,0.6312411949816407,-1.60062851665821,-0.20036352248428266,0.6440345869674775,0.74357515964182,-0.11887414816991229,0,0,1,0,0,0,1
532592,0.24701455644859943,0.5784729702794497,0.6312411949816407,1.3952503598730133,-0.37366867512179525,0.6061411556898859,0.5937683673035945,0.4510014121648204,0,0,0,1,0,0,0
116016,0.24701455644859943,0.5786056545433609,0.5220230046580574,1.0306798695566266,-0.3209022409012352,0.5296104178091092,0.627363221831427,0.1446003735952197,0,0,0,1,0,0,1
376072,0.24701455644859943,0.5792859083991948,0.7329747513096782,0.49913052871365055,-0.29859238435456414,0.6824583187650879,0.750587154061751,-0.08405418302207622,0,0,1,0,0,0,0
494498,0.24701455644859943,0.5792859083991948,0.7329747513096782,0.6521944750296906,-0.20198355633480053,0.4579185411782172,0.6755882547800092,0.3591244664207567,0,0,0,0,0,0,0
618409,0.24701455644859943,0.5794525251102401,0.6795346688624488,-0.17852530634009103,-0.3902400350160981,0.5463342764230887,0.4670465588994414,-0.24437307352427606,0,0,0,0,0,0,1
201365,0.24701455644859943,0.5795698261415946,0.7489643871237746,0.5854029348190549,-0.3086449792627514,0.5193601005710888,0.6462148017738956,0.38076743610985453,0,0,0,0,0,0,0
206108,0.24701455644859943,0.5804654415654668,0.6802474064652599,1.6874633482945445,-0.3742439066083897,0.49477761611520643,0.47118245435119493,0.06998153321303456,0,0,1,0,0,1,0
997121,0.24701455644859943,0.5813860098559659,0.7433833839584284,-1.1191728309732107,-0.16192980945808352,-0.48036008050686957,0.4424863451615853,0.7185821358373811,0,0,0,0,1,0,0
379446,0.24701455644859943,0.5839054359151873,0.512254254672946,-1.049598309920465,-0.20320697718914207,0.23240080372678973,0.6738931151477096,-0.5148039508764408,0,0,0,1,0,0,1
337980,-0.946877258494922,0.5847697502898481,-1.7100379500554295,0.4212070651345755,0.4700470425719904,0.6440345869674775,0.9111412391931625,-0.258366555636363,0,0,0,1,0,0,0
654919,-2.1407690734384435,0.585924806886255,0.49399914384612104,1.257492808188577,-0.4294275402239327,-2.785852977687043,-1.4793473794081922,-1.671639794944854,0,0,1,0,1,0,1
876269,0.24701455644859943,0.5874376119253553,0.6458459657774073,0.9903266473460342,-0.21809478468604315,0.3506585099130736,0.35094498786131273,0.3898146747480752,0,0,1,0,0,0,0
322606,0.24701455644859943,0.5881427449446377,0.6716059734251779,-0.8269598425516794,-0.2876944284543661,0.465463838241917,0.5722095990391532,-0.13302121341662487,0,0,0,0,0,1,1
342583,0.24701455644859943,0.5881427449446377,0.6716059734251779,0.31962826439756714,-0.23593833303277814,0.7481694448385995,0.6415789058171091,0.05375630638009602,0,0,1,0,0,1,1
770634,0.24701455644859943,0.5886126556248403,0.48945163988550194,1.2199225668200944,-0.03377574561120525,0.4147329727972651,0.7379474806706942,0.007845888667144146,0,0,0,0,0,0,0
979115,0.24701455644859943,0.5889844265184592,0.5950499409461938,-0.9563684517097861,-0.24723790425308864,0.24314339086751188,0.7179871609334044,1.41958252795081,0,0,0,1,0,1,0
139270,0.24701455644859943,0.5898087640905973,0.6885910808307987,0.9972840994513087,-0.4294275402239327,-2.785852977687043,-1.4793473794081922,-1.671639794944854,0,0,1,0,1,0,1
191869,0.24701455644859943,0.5939205255544191,0.5055053338210812,0.5269603371347489,1.0738312043173772,0.5561607905909107,0.9828529748434178,-0.0266653444675192,0,0,1,0,0,0,1
138565,0.24701455644859943,0.5944594071247277,0.6802021759252185,0.7495988045035346,-0.4294275402239327,0.4911866860114989,-1.4793473794081922,0.8616914540927568,0,0,1,0,0,0,0
420439,0.24701455644859943,0.5949526564488904,0.6829885461157551,0.7398583715561501,-0.1263165273133664,0.31363791676219577,0.6499868966548836,0.8003371755680823,0,0,0,0,0,0,0
575145,0.24701455644859943,0.5952202585397885,0.6870311409577267,0.7342924098719306,-0.4294275402239327,-2.785852977687043,-1.4793473794081922,-1.671639794944854,0,0,0,0,1,0,0
991638,0.24701455644859943,0.5953632973285709,0.4682324488560169,-0.05189967802409422,-0.13127119390655417,0.2640972816539397,0.8327977546314461,0.8839077378859426,0,0,1,0,1,1,0
850828,-2.1407690734384435,0.5963742895751893,0.39614134158257847,-0.6224107506566077,0.18217827640450576,0.49477761611520643,0.6362867001076611,0.3896609953634825,0,0,0,1,0,1,1
950356,0.24701455644859943,0.5979206232129639,0.5710191255436436,0.398943218397697,-0.39820627947359144,0.666275376607948,0.375007757959926,-0.003779293485011564,0,0,0,0,0,0,0
212848,-0.946877258494922,0.5981037280470393,-1.7100379500554295,-1.3891219726578634,-0.4294275402239327,-0.6739101967252502,-1.4793473794081922,0.14232035461552336,0,0,0,1,0,1,0
208584,-0.946877258494922,0.5987805243672313,-1.7100379500554295,0.06776849818662832,-0.20986299547772236,0.3040347411065336,0.6989634097730293,0.3799477211344792,0,0,0,1,0,1,0
401645,-2.1407690734384435,0.5997943265736674,0.3013570151670464,0.5130454329241997,-0.4294275402239327,0.6354888736653503,-1.4793473794081922,0.07157111085794081,0,0,0,0,0,1,0
135554,0.24701455644859943,0.6003311719566438,0.7204805585823596,0.6146242336612081,-0.4294275402239327,0.34160410638357613,-1.4793473794081922,-0.18258697120919523,0,0,0,1,0,0,0
422204,0.24701455644859943,0.6037441799011266,0.6288087687022049,1.1406076128199643,0.7650981733598441,0.6468577429399044,0.7725883814868922,0.29309600306949596,0,0,1,0,0,0,1
663402,0.24701455644859943,0.6037441799011266,0.6288087687022049,-1.0662961949731242,-0.4294275402239327,0.29428381850274277,-1.4793473794081922,-0.38737492573585314,0,0,0,0,0,0,1
908120,-2.1407690734384435,0.6040387170333968,0.48006370911232155,1.0626841492408894,-0.38297161609858366,0.5626281678090221,0.4328320845514762,0.09752387770265815,0,0,0,0,0,0,0
327285,0.24701455644859943,0.6053015802866247,0.6815789227499395,1.2894970878728398,1.200459462569713,0.4579185411782172,0.8348301110013061,-0.23596142221562355,0,0,0,0,0,1,1
454073,0.24701455644859943,0.6053417074296367,0.7487017955695707,-0.42203613002470036,-0.17424760018984012,0.5018990109005447,0.6386986545245142,0.8293941809175069,0,0,0,1,0,0,0
778865,0.24701455644859943,0.6081179903864234,0.6696507033416293,1.0585096779777246,-0.044132477764435074,0.5940106903277135,0.8892125578295507,0.8711955210920114,0,0,0,0,0,0,1
542636,0.24701455644859943,0.6112024852297082,0.6948519514089956,-1.5839306316055508,-0.4294275402239327,-2.785852977687043,-1.4793473794081922,-1.671639794944854,0,0,0,1,0,0,1
593651,0.24701455644859943,0.6124828323877036,0.41999820076344546,0.4225985555556303,-0.02643318145087577,0.28935151759598815,0.504584696031849,-0.26015913516169104,0,0,0,1,0,0,1
152007,0.24701455644859943,0.6127840349125175,0.678619130007536,-1.1734409573943523,-0.4294275402239327,-0.5892783381991635,-1.4793473794081922,0.3526953731794271,0,0,0,0,1,0,1
195684,0.24701455644859943,0.6145135688738308,0.6370785883197027,-1.0426408578151904,0.8015742338870987,-0.332295579372063,0.673737147661533,0.7311205266967951,0,0,1,0,0,1,0
737477,0.24701455644859943,0.6154124972964858,0.6959614464006895,-0.37194247486672355,-0.35039079429887104,0.5626281678090221,0.42886879621789353,0.37808700276426777,0,0,0,1,0,0,0
975749,0.24701455644859943,0.6156516806967176,0.6755808491302501,0.030198256818145468,0.15104620189201362,0.7553310743465582,0.9117054426865985,0.22040011702645218,0,0,1,0,0,0,1
966512,-0.946877258494922,0.6164968321428684,-1.7100379500554295,-1.0398578769730809,-0.24103417339762162,-0.05794742008240066,0.5138712822186245,-0.1581304632766181,0,0,0,0,0,0,1
255818,-0.946877258494922,0.6175654802796319,-1.7100379500554295,0.4587773065030581,-0.4294275402239327,-0.20152007060946955,-1.4793473794081922,-0.37676459890238045,0,0,0,0,1,1,0
396018,-0.946877258494922,0.6181061613974073,-1.7100379500554295,0.524177356292639,-0.19319608666542495,0.47661598757321816,0.7585842543103294,0.19390969495479998,0,0,1,0,0,1,1
550575,0.24701455644859943,0.6206759651385011,0.7489643871237746,-1.4614794745527186,-0.4294275402239327,-0.887165448303094,-1.4793473794081922,0.5801759796809398,0,0,0,1,1,0,1
917983,0.24701455644859943,0.6206759651385011,0.7489643871237746,0.04272167060763985,-0.3256341894166594,0.6383502666422753,0.5138712822186245,-0.3688137779421253,0,0,1,0,0,0,1
555947,0.24701455644859943,0.6210285460083274,0.6657534997273885,-1.098300474657387,0.9208063327612592,-0.29387184757445317,0.6755882547800092,0.7326548925345009,0,0,1,0,0,0,0
879177,0.24701455644859943,0.6210285460083274,0.6657534997273885,0.6132327432401533,-0.21283251002501155,0.512433283341654,0.7680166666528631,0.031031259614808595,0,0,1,0,0,0,1
892000,0.24701455644859943,0.6222081987579413,0.61130623883855,0.030198256818145468,-0.4294275402239327,-2.785852977687043,-1.4793473794081922,-1.671639794944854,0,0,0,1,1,0,0
116332,0.24701455644859943,0.6235059382802856,0.568441873268095,1.6763314249261054,1.6325095043203453,0.7110946971640107,0.7400032099551415,-0.30071877275764247,0,0,0,0,0,0,1
313681,0.24701455644859943,0.6237389204758129,0.6928089754072629,-0.5959724326565642,-0.041594611813415915,0.6354888736653503,0.6225559760550442,0.20834655838175836,0,0,0,0,0,0,0
118514,0.24701455644859943,0.6246985703390852,0.556309497828044,-1.538011447710739,-0.4294275402239327,-0.6516694070847796,-1.4793473794081922,-0.21891376982445152,0,0,1,0,0,0,1
624065,0.24701455644859943,0.6263340571843737,0.6311046756791497,-0.33993819518246066,1.2268817750281493,0.3040347411065336,0.7124478966819706,0.22438515618346358,0,0,0,0,0,0,1
589765,0.24701455644859943,0.6267463699522359,0.7489643871237746,1.238011942293808,-0.37871501513105876,0.5227953256088202,0.4700317737613112,0.5142807225248468,0,0,0,1,0,1,1
812149,0.24701455644859943,0.626922806333723,0.5063224551876255,1.7278165705051365,-0.4294275402239327,0.7786350769703775,-1.4793473794081922,-0.6057783098689157,0,0,0,0,0,0,0
820541,-0.946877258494922,0.6270695465429792,-1.7100379500554295,-0.4637808426563477,-0.1074938243158139,0.6607879183647344,0.7634457690975301,-0.13607543965501379,0,0,0,1,0,1,1
509149,0.24701455644859943,0.6282545008417938,0.6269990016015591,0.47547519155571716,-0.09002941668432775,0.215937606217807,0.5619029122811167,-0.18156628352908474,0,0,0,0,1,0,1
496233,-0.946877258494922,0.6283154545380638,-1.7100379500554295,1.338199252609762,-0.4294275402239327,0.4147329727972651,-1.4793473794081922,0.28217675645417784,0,0,1,0,0,1,0
579438,3.2317440938074027,0.6283780531386808,0.32370467306798556,-1.3459857696051611,-0.4294275402239327,-0.43220040507073626,-1.4793473794081922,-0.5684365273264309,0,0,0,0,1,0,0
955479,0.24701455644859943,0.6284818294640986,0.6791258888657588,1.409165264083562,-0.31617514798346513,0.6091378396075907,0.6643861033260648,-0.21645372269993746,0,0,1,0,0,0,0
159856,0.24701455644859943,0.6289709672266948,0.7258732748319037,-0.3065424250771428,-0.27086186179688665,0.5626281678090221,0.6755882547800092,0.4792578780344423,0,0,1,0,0,0,1
113476,0.24701455644859943,0.6291504437517239,0.5922708963150398,1.2115736242937651,-0.37329805643307035,0.6268263588474117,0.6445618777817568,0.21709269557632582,0,0,0,1,0,0,1
707754,3.2317440938074027,0.6291718478229833,0.4396765987144896,-0.5138744978143245,-0.32663621459353454,0.8228200345952247,0.6717555680947611,0.20758294899530244,0,0,1,0,0,1,1
626510,0.24701455644859943,0.6294138579269867,0.5932872847827444,0.071942969449793,-0.4294275402239327,-2.785852977687043,-1.4793473794081922,-1.671639794944854,0,0,1,0,1,0,0
918042,-2.1407690734384435,0.6301380163644638,0.46751665306038453,1.3952503598730133,-0.09825542821965061,0.7553310743465582,0.8686759179725734,-0.23545527951625841,0,0,1,0,0,1,1
972994,-2.1407690734384435,0.6301380163644638,0.46751665306038453,1.4648248809257587,-0.32812264653031037,0.6468577429399044,0.5617620707139668,0.18334216135390102,0,0,0,1,0,1,0
110262,0.24701455644859943,0.6302548375349988,0.4798715310956387,-1.2151856700259995,0.06713891866402263,0.3551376626040575,0.5622879392723417,-0.5117021531110683,0,0,0,0,0,0,0
304764,0.24701455644859943,0.6304851633664406,0.6938696828948844,-0.7309470034988906,-0.10327357399107864,0.022387489999426104,0.6505121341801036,0.9309117085878771,0,0,0,0,1,1,0
923680,0.24701455644859943,0.6304851633664406,0.6938696828948844,0.6939391876613381,-0.34520460534737757,0.6121204214311581,0.6052129848411762,-0.29680010327472395,0,0,1,0,0,1,1
261468,0.24701455644859943,0.6305756391591504,0.577017276461664,1.253318336925412,-0.09547616749222065,0.6877620942167343,0.6412785005037762,-0.32347725974981656,0,0,0,1,0,0,1
240761,0.24701455644859943,0.63210306078612,0.7236842353839923,1.1336501607146898,-0.2550823964829825,0.3370279315006135,0.6060301849433093,-0.29174458882624177,0,0,1,0,0,0,0
689477,0.24701455644859943,0.6332086396686161,0.7386535241911247,1.3465481951360911,-0.166114477214549,0.4464294507244157,0.6081185084143598,0.49769034315326527,0,0,0,1,0,0,1
959977,0.24701455644859943,0.6344151703374953,0.7356398858508596,-1.2569303826576468,0.04576486035435491,-0.07531282054496267,0.5003302794978405,-0.4674652262695859,0,0,0,0,0,0,1
858013,-0.946877258494922,0.6355928894726529,-1.7100379500554295,-1.0287259536046416,-0.4294275402239327,0.07311835544407795,-1.4793473794081922,0.39254149530189414,0,0,0,1,0,1,1
941380,-0.946877258494922,0.6355928894726529,-1.7100379500554295,-0.2842785783402641,-0.34354540863187294,0.5722071531832792,0.6094429963564693,0.22524640737759738,0,0,1,0,0,1,0
773986,0.24701455644859943,0.6360732339761069,0.676233136856198,-0.6766788770777491,-0.4294275402239327,0.5018990109005447,-1.4793473794081922,0.25735339223409476,0,0,1,0,0,0,0
464114,-0.946877258494922,0.636958121067678,-1.7100379500554295,-1.396079424763138,-0.15367079073128623,-0.771610507269639,0.5138712822186245,1.3505410666047375,0,0,0,0,0,1,0
268293,0.24701455644859943,0.6372120232298841,0.5899018418274131,-0.6098873368671134,-0.4294275402239327,0.5193601005710888,-1.4793473794081922,0.017288982694423475,0,0,1,0,0,0,1
929097,-0.946877258494922,0.637688591846907,-1.7100379500554295,0.6146242336612081,0.06408120530935485,0.4541119383369107,0.8271172283574387,0.3412067932959395,0,0,1,0,0,0,0
492159,-2.1407690734384435,0.6398272527680923,0.45970898356441764,1.0626841492408894,-0.3947268846489771,0.5262120318232562,0.37467736340919433,0.04654913458247313,0,0,0,1,0,1,0
565876,0.24701455644859943,0.6399188204514897,0.5692031160923937,-0.22722747107701288,-0.38329948861673735,0.5529021846062562,0.4619278671476794,-0.19075265680745723,0,0,0,1,0,0,0
248885,-0.946877258494922,0.6405416642886785,-1.7100379500554295,-0.4623893522352928,-0.2629345329046599,0.5594027284413908,0.6254550134219655,0.38697944379701393,0,0,0,1,0,1,1
768010,-0.946877258494922,0.6408570777124998,-1.7100379500554295,-0.8881854210780955,-0.1516009625291532,0.2640972816539397,0.7144182076770285,-0.12921033209520139,0,0,1,0,0,0,1
817573,-0.946877258494922,0.6418584579371567,-1.7100379500554295,1.0891224672409325,-0.4294275402239327,0.6180438053668637,-1.4793473794081922,-0.25862646131079814,0,0,1,0,0,1,0
263339,0.24701455644859943,0.6421213560383324,0.745496410354518,-0.33158925265613115,1.458963021054413,0.5363530076536273,0.9638650135432811,-0.0715366920913949,0,0,0,0,0,0,1
848804,-0.946877258494922,0.6448945832297617,-1.7100379500554295,1.21296511471482,-0.02649889805868558,0.5159061548685342,0.8241929480642834,0.10871644252675547,0,0,1,0,0,0,1
871045,-0.946877258494922,0.6448945832297617,-1.7100379500554295,0.9597138580828262,-0.38365473783126736,0.26922927299615557,0.40509062447174554,1.4634152543227157,0,0,0,0,0,0,0
123420,0.24701455644859943,0.6487752944472224,0.6191741417963607,0.2556197050290411,0.12447406153083669,0.569030216867943,0.750091453341118,0.24006371252074607,0,0,0,1,0,0,1
155623,0.24701455644859943,0.6487752944472224,0.6191741417963607,0.5840114443980001,-0.4294275402239327,-2.785852977687043,-1.4793473794081922,-1.671639794944854,0,0,0,0,1,0,0
179042,-2.1407690734384435,0.6497342086625134,0.35337914939984244,-0.6808533483409138,-0.36746847688970374,0.6930218544270103,0.47118245435119493,-0.19002035652804172,0,0,1,0,0,0,0
883002,0.24701455644859943,0.6504408253171324,0.6333912239634429,1.4008163215572327,-0.06726239123629259,0.7360505771866641,0.8010202156941763,0.024796042200108295,0,0,0,0,0,0,1
693852,0.24701455644859943,0.6517670957935392,0.561108544536,0.7969094788194016,0.42381028685338906,0.6440345869674775,0.9351041418918933,0.1526865846274964,0,0,0,1,0,1,0
618817,0.24701455644859943,0.6531246582784496,0.709606175175251,0.024632295133925973,-0.4294275402239327,0.5816435180818614,-1.4793473794081922,0.02020100553380559,0,0,0,0,0,1,0
446096,-0.946877258494922,0.6544291989344684,-1.7100379500554295,-1.5060071680264757,-0.4294275402239327,-1.210925435167215,-1.4793473794081922,-0.5037559956531426,0,0,0,0,0,1,1
201898,-0.946877258494922,0.656900764717359,-1.7100379500554295,-0.9062747965518094,-0.4294275402239327,-0.1304604109565525,-1.4793473794081922,0.5009014256355281,0,0,1,0,1,0,1
243455,0.24701455644859943,0.6579419483638222,0.5506723991992981,-0.7546023406568241,-0.22845692542636242,0.44255300152786886,0.7317355605574661,0.1977439448776067,0,0,0,0,0,1,0
514235,0.24701455644859943,0.6605483082697835,0.5252572698779008,-0.9661088846571705,-0.10540953013071366,0.34160410638357613,0.6546446187729177,-0.37109072613330063,0,0,0,1,0,0,1
858453,0.24701455644859943,0.6613064629250053,0.7072964306045496,1.4342120916625507,-0.34330200515506404,0.47661598757321816,0.5435397740559085,0.3791428870673992,0,0,1,0,0,0,0
257393,0.24701455644859943,0.6623076270543443,0.46228766543167893,0.9374500113459476,-0.4294275402239327,-2.785852977687043,-1.4793473794081922,-1.671639794944854,0,0,1,0,1,1,1
972795,0.24701455644859943,0.6623076270543443,0.46228766543167893,-0.5890149805512898,0.011396027240698,0.3461474768635471,0.6062570184060282,0.2565679646037074,0,0,1,0,0,1,0
875560,-0.946877258494922,0.6623753153164784,-1.7100379500554295,-1.269453796447141,-0.16345102328057803,0.47661598757321816,0.5760421543076064,-0.041807877803945,0,0,0,0,0,1,1
547522,0.24701455644859943,0.6640891002252963,0.7318642773880139,-0.1423465553926633,0.6461002936318437,0.23779485728810643,0.7870790233381997,0.04323325153570002,0,0,0,0,0,1,0
980494,0.24701455644859943,0.6644898913191294,0.5303713967300506,-1.4072113481315773,0.19090337012035188,-0.447850520405518,0.4755683892787985,0.03566695346607202,0,0,0,0,0,0,1
699397,0.24701455644859943,0.6648857519472707,0.49903644894308097,1.705552723768258,-0.35203281299891265,0.6717157316243657,0.6057969910917467,0.1203284688318359,0,0,0,0,0,0,0
561053,0.24701455644859943,0.6671350893928828,0.6703718167694208,-0.08807842897152167,-0.3468097502868194,0.35958538238567533,0.36289552025447636,0.2204212055638553,0,0,0,0,0,1,0
898229,0.24701455644859943,0.6671350893928828,0.6703718167694208,1.039028812082956,-0.4294275402239327,0.5363530076536273,-1.4793473794081922,0.9141281779357461,0,0,1,0,0,1,0
173356,-0.946877258494922,0.6672828944246766,-1.7100379500554295,-0.39281483118254734,0.14661981560343848,0.4579185411782172,0.7175349824715732,0.44854651910453935,0,0,0,1,0,1,0
663382,-0.946877258494922,0.6672828944246766,-1.7100379500554295,0.8275222680826095,-0.22537550394712302,0.35958538238567533,0.5138712822186245,0.4438453199933904,0,0,0,0,0,1,0
462247,-0.946877258494922,0.6676266473143849,-1.7100379500554295,-1.1553515819206386,-0.4294275402239327,-0.14996341030158786,-1.4793473794081922,-0.15425097317942676,0,0,0,0,0,0,1
533365,-0.946877258494922,0.6676266473143849,-1.7100379500554295,1.4898717085047468,-0.03013462690774252,0.3683882665040176,0.7954817388903408,0.7677511044486929,0,0,1,0,0,0,0
619404,-0.946877258494922,0.6676266473143849,-1.7100379500554295,-0.26479771244549544,1.2892456765131668,0.43472824204500227,0.6700439068672017,0.3425623395709927,0,0,0,0,0,0,0
370014,-0.946877258494922,0.6681919069906953,-1.7100379500554295,0.24727076250271166,-0.062886281445698,0.4147329727972651,0.8337323641589125,0.1468243327023134,0,0,0,1,0,0,0
672308,-0.946877258494922,0.6681919069906953,-1.7100379500554295,1.2727992028201809,-0.17812216729009808,0.32309775607578345,0.788056638199505,0.6859493801264496,0,0,1,0,0,0,0
855190,0.24701455644859943,0.6687104158271933,0.7214775446368735,-1.269453796447141,-0.21593186675188197,-0.35926975522406307,0.37796044412442925,0.9335113962193056,0,0,0,0,1,0,1
647726,0.24701455644859943,0.669159756979719,0.6859359004147147,-0.08668693855046687,0.07241795405888703,0.6877620942167343,0.5473803104589946,-0.1067531508840359,0,0,0,1,0,1,1
112026,3.2317440938074027,0.6696490698202984,0.41907040033178355,0.8748329423984766,-0.26211970281497826,0.7286664454935641,0.7667618318611018,-0.37822001815335393,0,0,0,0,0,1,0
853540,-2.1407690734384435,0.6725256733902002,0.45337988662162126,-1.0398578769730809,-0.08409208082097865,0.19329957590756902,0.7377993248117524,-0.542601822079226,0,0,0,0,0,1,1
400513,0.24701455644859943,0.6725576946548202,0.40931837161761253,1.4787397851363078,-0.4294275402239327,-2.785852977687043,-1.4793473794081922,-1.671639794944854,0,0,0,0,0,1,0
755014,0.24701455644859943,0.6725576946548202,0.40931837161761253,1.5469228157679984,0.03636876618761751,0.7136349709769247,0.6208181048321779,-0.1097587078750792,0,0,0,1,0,1,0
212707,0.24701455644859943,0.6738731971196974,0.7233985505709394,1.5302249307153395,-0.2968019085467064,0.5159061548685342,0.7513139276840027,0.6811563437245884,0,0,0,1,0,1,0
120192,0.24701455644859943,0.6745896925730984,0.5859004332956267,1.2964545399781142,-0.056309419569456086,0.4983483155194577,0.7880594496228911,0.3867519530370723,0,0,0,1,0,0,1
201475,0.24701455644859943,0.6752738926664856,0.7036006376147108,-1.2291005742365488,-0.4294275402239327,-0.3874431697836528,-1.4793473794081922,0.34464075858214605,0,0,1,0,1,0,0
374941,-0.946877258494922,0.676528008609748,-1.7100379500554295,-0.9354960953939625,-0.4294275402239327,0.029888139289668072,-1.4793473794081922,0.502179856580116,0,0,1,0,0,1,0
502141,-0.946877258494922,0.676528008609748,-1.7100379500554295,-0.9995046547624884,-0.07785047306504808,0.2640972816539397,0.38063463790523366,0.3681285916527008,0,0,0,0,0,1,0
332430,-0.946877258494922,0.6820802527328796,-1.7100379500554295,-0.25644876991916604,-0.4294275402239327,0.43472824204500227,-1.4793473794081922,-0.2205877632059789,0,0,0,1,0,1,1
941882,-2.1407690734384435,0.6829265662681054,0.38082033449310626,0.6396710612401966,-0.3419019262365239,0.4983483155194577,0.6393642408976117,0.2702245633199593,0,0,0,0,0,0,1
872814,0.24701455644859943,0.683360679551646,0.6699293158509609,1.4202971874520016,-0.4294275402239327,0.49477761611520643,-1.4793473794081922,0.10428006805128294,0,0,0,0,0,0,0
969378,0.24701455644859943,0.683360679551646,0.6699293158509609,-0.4735212756037321,-0.3192881264060014,0.38136750781517476,0.6481891216792455,0.3939238735837397,0,0,0,0,0,0,1
608504,0.24701455644859943,0.6849783907046827,0.6939064580196488,1.6401526739786776,-0.4294275402239327,-2.785852977687043,-1.4793473794081922,-1.671639794944854,0,0,1,0,0,0,1
902562,0.24701455644859943,0.6849783907046827,0.6939064580196488,0.9485819347143869,-0.27708890063988184,0.5262120318232562,0.6186753426594278,0.1990093576898735,0,0,0,1,0,0,1
