Loyalty#,Cluster,PCA1,PCA2,PCA3,TSNE1,TSNE2,TSNE3,UMAP1,UMAP2,UMAP3
172755,2,-0.02289679185752273,-1.9338558503314875,-0.29179383467018755,-4.4470263,-20.530575,-1.8480055,-0.045937594,12.192163,3.4397285
742612,2,0.5757554755801182,-1.9076851773944734,-0.17410156573243032,2.2212527,-15.000413,-0.60271937,1.1320698,12.034052,3.9266763
675535,2,0.9942538019032009,-1.8980525465049407,-0.20793259003660042,4.6457567,-22.690397,-0.7272566,1.2033122,12.584467,3.2807946
797120,4,-1.6161451426262072,0.48825334214934424,-0.5501427418740612,-12.473528,0.4068903,-11.734814,0.98642474,2.7734823,12.546313
118632,2,0.5055731833537982,-1.912851914098553,-0.16413763406739718,2.491213,-17.478416,0.13679887,1.2549036,12.125531,3.8683884
711567,4,0.9359375985298523,0.6877327358331535,-0.23250771527875638,10.027854,-3.672534,-1.740988,8.804868,2.888359,3.9999187
752704,5,0.5697539622648164,-1.1824963421598795,-0.1314869829480072,-4.5281425,-3.3409026,21.667475,1.461001,-3.9247715,3.3124192
343001,2,0.7154845226106857,-1.901396202116257,-0.1522036089286259,4.6957173,-13.615864,-2.206296,1.5631982,11.938971,3.9053528
618100,2,-0.3733353232508587,-1.9036708774945768,-0.01466129062321692,-9.865721,-21.590275,-9.192379,-5.750654,4.7001266,4.662135
335554,2,1.0100920848195432,-1.8715049287669474,0.01721021739003293,12.770787,-14.796915,-0.48281166,3.3717978,12.414189,3.5412524
569603,2,1.0411369607971979,-1.8806443132329493,-0.05615239543123231,8.61775,-14.043204,-1.6442592,2.5325253,12.158358,3.8598669
672679,4,-1.7208115695559971,0.5643365391298298,-0.4904508303249083,-16.33421,1.0032971,-11.744177,1.6389518,2.604748,12.224514
183020,2,1.1445893775167453,-1.8768135912859922,-0.05409351370187634,8.2669115,-16.284351,-0.8536883,2.4601853,12.177952,3.6688051
749566,4,-0.9383328473928169,0.5823534608838566,-0.5381067256582855,-12.445592,5.6743555,-7.066055,1.5016054,1.4767606,11.845728
358900,4,-0.8545536237906433,0.4411679476007714,-0.35968114950325525,-18.418072,8.603039,-6.6528573,1.2929757,0.7326781,11.87604
765323,4,0.6368561317961946,0.4662859846066664,-0.4345663285915841,-0.27617142,5.0682726,-4.742177,9.561492,6.0284753,4.0784345
766355,4,-1.9252510146718949,0.4096028215068501,-0.43006617334897235,-21.165041,1.184144,-11.433018,2.2262506,2.333187,12.000148
827147,4,0.8585846719267562,0.516755598129161,-0.13863732803551984,17.977777,-3.369959,-2.1617377,8.903249,1.6241235,4.0238404
855026,4,0.8373673348174081,0.47580180182815457,-0.41015535584244095,1.3069277,4.4127717,-5.812448,9.681081,5.596354,4.3111777
817136,4,-0.935862985791185,0.4904527176450238,-0.41987429421454386,-18.895687,7.0930376,-7.888795,1.5118762,1.0958174,11.865153
711577,4,1.1371816031854904,0.5184267536988829,-0.20340788256030307,14.815216,-6.2049694,-4.1499596,8.721497,2.0914092,4.1726627
250696,4,1.0969343183008016,0.66115978113176,-0.1719093006135031,14.325734,0.46845627,-1.3081425,9.308881,2.0952742,3.8548315
436247,2,0.044428774708597275,-1.924333804623121,-0.2155864088910385,-0.6750308,-20.499065,-0.5915243,0.38208407,12.130421,3.2480276
763113,2,0.8229423976737353,-1.8840958776651766,-0.036592997253799636,8.811078,-16.104092,-0.036715254,2.4474466,12.23237,3.8501604
817191,2,0.7621784027676494,-1.9180475383071605,-0.32805836326737825,2.7833252,-24.37054,-0.7868631,0.7520311,12.535649,3.192048
861877,4,-0.9035864860489354,0.6130469699772307,-0.3592228115502683,-19.174105,8.393771,-6.802236,1.4135678,0.8264944,11.879589
493358,2,-0.22391197132270294,-1.9360760168079993,-0.23651714085754777,-0.49643952,-21.404768,0.5250438,0.27185705,12.499601,3.2700584
853894,2,0.9057066994807024,-1.888710979019979,-0.09281580862746952,6.1246185,-14.853158,-0.13392723,1.9419733,12.237232,4.0002575
729094,4,0.9279743405947708,0.6735199233987017,-0.3558666985801697,7.622929,-5.1545434,-6.722435,9.322443,4.493649,4.34193
256945,0,-2.9917880572656004,-1.9209597818282524,0.20972388479543458,-11.641487,-13.083411,9.295117,-0.41524836,2.9481406,1.5169141
646038,4,0.818981759631846,0.6710856382626428,-0.14259076737893847,18.818216,-3.7935226,-1.8345945,8.882073,1.5742102,3.9131165
981160,4,1.116094690656342,0.6739421692639153,-0.15825575067406947,12.496215,-2.1742814,0.60195,9.209679,1.9066778,3.8155925
276494,4,0.9265657400654024,0.6179301088012934,-0.29301250903711773,8.277202,-4.350095,-5.0053754,8.859988,3.7597334,4.257762
644938,4,0.9224859563397377,0.6736167245744669,-0.22488038799136695,11.605973,-4.6124215,-2.6113155,8.70387,2.67307,4.0915184
938981,2,-1.6397707266481822,-1.9689080003055353,-0.24887748464030351,-12.876703,-12.567333,-10.146468,-4.937115,3.8071637,3.2624078
749459,4,-1.1150553492484396,0.5794155939866343,-0.4361325214457446,-16.669748,6.176461,-8.5026655,1.4109362,1.3734951,11.963097
275694,4,0.510094057048475,0.5874464790654049,-0.49335528891547425,-6.761952,10.177951,-3.7282088,10.298467,7.4374657,3.3097005
216500,0,-2.798072246107293,-1.9005426033815618,0.31530438008678024,-12.638873,-11.375061,10.9971075,-0.4477198,3.2960954,1.5283271
360435,4,0.4364237304837626,0.6179234953890261,-0.36557855206188905,-0.97502846,0.10359526,-7.8067064,9.252588,5.3330264,4.153904
393604,4,0.01213657592403314,0.5753726085772721,-0.44772657783153147,0.046750996,10.524134,-6.2617764,10.690067,6.637416,3.6177275
608241,4,0.49850252926620287,0.6684941429168365,-0.3666144196156601,-1.1213399,0.19018888,-6.318383,9.126609,5.39842,4.11657
638754,0,-2.4389075205021666,0.49913898339704726,-0.31432397990192446,-23.201572,4.0090575,-7.4043365,2.124636,2.1807775,12.342531
195368,4,0.6240592340744983,0.6896162122870614,-0.33588706474733454,2.475959,-2.547992,-4.9018707,8.785832,4.788502,4.123711
877945,4,1.2783618577798985,0.731646409393456,-0.15109073432134415,16.211452,1.7631706,-1.6503446,9.438339,1.6813364,3.964464
577535,4,0.846081641196596,0.6198842872755665,-0.3728621992311129,1.3869975,1.210779,-6.649355,9.353663,5.205711,4.0970416
572263,4,0.7654977475665123,0.5107988557337924,-0.31608237068117045,1.0803576,-0.9393732,-7.302863,9.222303,4.798662,4.239763
750739,4,1.0229977253966174,0.6640523941045288,-0.1640709076486609,14.853178,5.8921185,-1.4904257,10.373368,2.3123546,3.6894755
392774,2,0.6814017636654082,-1.8889042908801958,-0.02464046036750546,7.512431,-17.799637,0.8066858,2.5034397,12.080458,3.733403
458202,2,1.0059793392499765,-1.88949510145393,-0.14469339489690078,5.2403755,-22.119463,-0.5874756,1.4811226,12.495478,3.3808792
506190,2,1.0954922626616534,-1.855779494128255,0.10882682066699373,12.763268,-20.00963,0.6796247,3.35477,12.7200365,3.2293806
906564,2,-0.8570197177524244,-1.9044988558627958,0.0421855393717464,-9.334875,-22.172367,-8.872871,-5.716702,4.736449,4.661603
841219,4,0.4947073150291882,0.6115168842529487,-0.41099670056963805,-1.8787084,3.334558,-6.253375,9.513406,5.9503093,4.1307163
196779,4,0.6058953457538305,0.5560928821590753,-0.406267579434039,-0.85319734,2.8357165,-6.7251697,9.529441,5.6820335,4.164349
596586,4,1.234245625571034,0.6981499176375346,-0.16319516915172697,14.65089,0.82322454,-1.1383632,9.43422,1.9781215,3.8543015
309230,4,1.5637749665497576,0.680841145718597,-0.10518506156303183,18.413977,4.506923,-0.51640785,9.865047,1.4145719,3.719265
831253,4,-0.7396981792712937,0.5825924474941832,-0.3853046597190126,-16.227295,8.302618,-6.4043875,1.0724885,0.70805496,11.985734
759132,0,-3.2007061366543867,-1.9417670798388502,0.10883436341131321,-12.426475,-15.47777,7.3270154,-0.30878338,2.4708562,1.5332743
258141,4,-1.2596680287898567,0.6203274037941449,-0.627558001387113,-8.580712,-1.6903287,-12.287939,0.53500456,3.2146716,12.986421
787525,4,1.3213796540771614,0.6240764947111861,-0.326036817799723,10.9739065,11.497302,-2.0456839,11.589766,3.7577922,3.2114735
612650,2,0.7648476612103252,-1.872776305894471,0.040529710845366176,11.750046,-14.988298,-0.63809574,3.2548187,12.29429,3.5410702
956861,4,1.0628705309478856,0.6571917554510858,-0.23175208608629186,12.415661,-5.238513,-3.3828537,8.649325,2.6878433,4.171608
343978,4,0.17639477454698255,0.6255329629734845,-0.3507978683147841,-1.6041294,6.561096,-2.674341,9.832268,6.3135905,4.0303984
328576,4,0.8912309035417418,0.510375602606808,-0.38484720753665597,6.0935383,7.7999735,-2.8605044,10.49038,4.794633,3.6435792
637655,4,1.3340566770095483,0.5915151568494968,-0.08756834728051333,18.24567,3.9242532,-0.31186557,9.827535,1.4053204,3.72433
529106,4,-0.6834637481997151,0.5730637975562933,-0.31955490286833294,-17.719074,9.593963,-5.229919,1.0796033,0.3315806,11.995073
584285,4,1.1495607282752263,0.6433359092456861,-0.14571063825827393,12.019165,-0.9404158,0.34745944,9.357942,2.038857,3.7761652
344749,4,-0.5515213970712199,0.6183122378101429,-0.4897997617352018,3.0794547,13.594431,-5.1257625,11.36219,6.082558,3.229325
495632,0,-2.4611064613710525,0.5760670712753881,-0.4102886903560863,-20.849472,-2.753898,-12.627327,2.429908,2.9298177,12.201134
252147,4,-1.7280586146678218,0.4420494533154533,-0.43470166418621836,-20.309118,1.759936,-10.911851,2.1917531,2.1892564,12.027055
503494,4,-1.1932296165213219,0.6106033025932828,-0.4568626845224912,-13.731174,3.388842,-9.813996,1.0688713,2.1134076,12.336133
695250,4,0.984867258255608,0.7080861486950604,-0.1168755263147062,20.347897,-1.5895895,-1.64663,9.15848,1.3667594,3.9410815
535525,4,-1.167146636683423,0.5577270876918526,-0.4366669166803784,-16.241756,5.3120294,-8.643481,1.3611649,1.5589658,12.046385
480732,1,0.7017300127876516,2.4487125884173113,-0.508959599832925,-0.54249847,29.46628,-0.25944802,0.89795846,4.359765,-4.4043884
989666,2,0.9807104643066099,-1.8873753952034216,-0.08671465728680165,6.145384,-14.490976,-0.22112863,1.936531,12.271497,4.0500226
883574,4,1.316956551339708,0.6081955895748603,-0.16294196664851976,14.436696,6.216417,-0.78168696,10.429941,2.3957272,3.6713316
623144,4,1.2829990974943204,0.6668553102006085,-0.17025836665951766,14.541141,0.6667501,-1.0702199,9.328425,2.0338836,3.839435
386082,4,-1.4969027494692215,0.49292604926510747,-0.47366447955475705,-14.954797,1.958492,-10.706615,1.336403,2.3965497,12.311707
748717,4,-0.9235933824644479,0.43268202767853037,-0.4943777354616003,-12.242648,6.075848,-6.822616,1.5215875,1.4633499,11.806651
314941,4,0.96471266294485,0.5491009991141801,-0.09565281017496473,19.689878,-2.793229,-1.9028772,9.063291,1.3341889,4.0645766
804710,2,1.0023812826124636,-1.8788671132276775,-0.05003435110830147,7.7238226,-20.800291,-0.17195413,2.1199589,12.541837,3.4051094
706185,0,-2.967466260020335,0.5563511539653961,0.057830444576097456,-15.680726,-2.0568037,12.709059,0.943557,10.239763,11.067775
380031,4,0.9711934266257496,0.6461520479989152,-0.2046498201835484,9.652054,-3.2012002,-1.7102001,8.872835,2.9467716,4.014643
937163,4,1.6552209858252938,0.7220931484768252,-0.0984053422296247,14.250192,9.758817,-1.7364367,11.185401,2.9012783,3.5603938
280545,4,0.5702386981823224,0.6354286469559616,-0.359133539086269,-0.9187627,0.3626723,-7.8237553,9.304831,5.3401628,4.181338
223354,4,0.6510123765865076,0.6357003935801455,-0.3125206571618617,2.8944917,-2.0158336,-5.46431,8.862605,4.761484,4.128019
591579,4,-0.1696592433621832,0.4566092152198966,-0.536629799094448,0.64782983,16.790401,-6.7881007,11.488861,6.2333384,3.5918593
609184,4,1.0113833145471585,0.4902212710701047,-0.12006766144468624,16.824966,-3.0289545,-1.8939865,8.878924,1.7282616,3.9566138
661274,4,1.319507134581,0.7012812517163267,-0.19855195714325843,13.969565,1.7974104,-1.0203872,9.363939,2.2798233,3.8267214
607548,2,0.8703439561038222,-1.8695881761915103,0.04301892338358132,10.09007,-19.163706,0.21294473,2.8082018,12.4820385,3.568043
901857,2,-0.9375685684548453,-1.9519991509552035,-0.2166479822229347,-11.74771,-16.28469,-9.010414,-5.3836455,4.1286106,3.807684
511642,2,1.3577368223371327,-1.8428911165630266,0.1413842547442417,12.70306,-20.56281,1.2618318,3.2030535,12.975696,3.270011
670371,2,0.8931137070607377,-1.8782955290069998,-0.04411550620571172,8.923625,-12.591495,-3.5369873,2.5765908,12.184656,3.6631658
272123,0,-3.515945650613497,0.42362757945154556,-0.2237569981928436,-26.883255,2.4357574,4.1674886,3.728257,8.625082,10.833629
957061,4,1.4400600357498399,0.6692916480788463,-0.06712482096646515,18.074762,4.474637,0.71036357,9.89935,1.4177688,3.7458477
772532,4,-0.16805876349691434,0.5647746038287661,-0.4349866289195056,-1.6098746,10.184577,-5.4661393,10.546423,6.8048034,3.7024987
372290,4,0.5527076241693368,0.5615838573216173,-0.23081573123605384,7.956921,-5.653553,-2.3835847,8.648802,3.409029,4.0474343
451839,4,-1.711261795125234,0.47791200237278725,-0.48649490189935896,-14.1207905,0.6672956,-11.333448,1.207638,2.6182454,12.443478
334273,4,0.8520272054962457,0.46603200652601384,-0.36924416532685517,6.835673,8.292802,-3.302423,10.665161,4.6796665,3.617118
263763,4,1.0976565587121405,0.5530369735183114,-0.20109382750761537,13.073686,2.1864855,-0.66866994,9.348386,2.4430394,3.7761672
324801,4,1.059099362944916,0.554351380193674,-0.20517182105939233,12.388203,5.8806925,-0.99507487,10.378152,2.976314,3.6810877
543478,4,0.00632421287074664,0.5285342395439991,-0.41479203827155164,-1.9339858,8.718803,-5.8582983,10.185333,6.6649423,3.8127584
553558,1,0.748039307726504,2.5831049636566252,-0.4775861284329056,-1.2883996,30.71385,0.20667915,0.89631164,4.3126144,-4.416507
576690,4,-0.4272315286105878,0.4743338075686271,-0.21266920278246124,-18.041105,12.226201,-2.1074448,0.7761854,-0.41876325,12.025068
572062,0,-2.9477922464648083,0.6613648176582099,0.07014789705263598,-15.276273,-2.137268,13.177624,0.8572309,10.273546,11.070637
556755,0,-3.654364340812643,0.5870990420344656,-0.30439797944814273,-27.932518,2.4009137,2.7760642,4.0554686,8.355167,10.922315
922665,0,-3.3142075342645283,0.5867176422299346,-0.12160079421799977,-22.900389,3.4847763,8.816405,2.5826278,9.044062,10.569482
308629,2,-0.6702550361259519,-1.9303904276993826,-0.10578529194197388,-12.969704,-18.928686,-10.218881,-5.3729286,4.395044,4.286471
276990,4,0.9404036720912902,0.5086335037934366,-0.0970884434747539,19.120584,-3.1562302,-2.0728045,8.9358635,1.4861776,4.0317073
912293,4,0.8532313408273663,0.4908919412267488,-0.1952132504224753,8.195887,-3.5964892,-1.489835,8.77559,3.1778004,4.098247
994676,4,0.8017286962662898,0.6546694212813502,-0.33103516037950703,3.999145,5.6979723,-3.2279837,9.853117,5.023931,3.903343
527640,4,-0.46854067805878913,0.5920890801469533,-0.11624039718449469,-16.919788,13.783793,0.5207024,0.57628924,-1.0167127,12.215753
564141,2,-0.3916429283083285,-1.9009988312990076,0.050897541107378104,-11.903729,-22.410671,-9.982897,-5.6574445,4.8207717,4.7413225
908123,4,1.1704496308587176,0.5096637321676765,-0.15607269106392202,10.633273,2.5824368,-1.4133893,9.698849,2.3546555,3.6545322
222453,4,0.6392103945216732,0.5973374411829286,-0.30889568131248457,1.3904382,-1.6400014,-3.1668751,8.864723,4.984734,3.9890983
580356,2,1.0128283195278045,-1.8605578591992673,0.0933306749696855,13.683165,-15.340063,-0.14095168,3.5900018,12.657727,3.5111349
771713,4,0.45800120101751857,0.6537847366578936,-0.42485457221982115,-2.3740678,5.0328307,-9.680945,10.101001,5.9316278,4.169833
118418,4,0.4984974758388935,0.4624573130837866,-0.458418298262798,-6.092661,9.278794,-2.5791245,10.265896,7.3810043,3.1345797
392989,4,-1.8603307673744225,0.4840317009696454,-0.46750480576850423,-16.839241,0.28082585,-11.935105,1.7250845,2.6624138,12.240839
430817,4,-0.8949350180839043,0.5904141681104559,-0.3919428726852777,-17.073515,7.092624,-7.658138,1.3303825,1.0923133,11.914361
910157,4,0.1117725621046583,0.6155598648963548,-0.4322440202579375,-0.14033578,11.261447,-8.36926,10.761959,6.451618,3.848233
831180,2,-0.5335905111290982,-1.924343000672486,-0.07322048982515249,-13.189568,-19.302637,-10.2714615,-5.3941126,4.4310675,4.3601475
144633,4,1.0530979136786383,0.6549986854825335,-0.03046840975308029,22.392027,-0.14938077,0.18669185,9.353441,0.8016807,3.9706862
918564,4,-0.5876923315885757,0.6676355604006597,-0.14440476674420805,-18.263227,12.988351,-0.31238326,0.73431355,-0.7545318,12.1818285
347515,4,0.3693657689323343,0.5845307403760179,-0.4766087894284775,-2.0518181,16.770561,-6.540428,10.988768,6.0953913,3.6708348
444931,1,0.8936584940752726,2.5006997903391155,-0.46754747523571244,-1.5318336,30.063051,0.3117101,0.94235015,4.1445127,-4.4385066
347955,4,-0.8890753199336217,0.5922163795734705,-0.3839080452654422,-18.052187,7.3100934,-7.6195865,1.3860285,1.0078459,11.8969755
458074,4,0.9741441174236644,0.5552718676672632,-0.19239144991963666,11.792938,-3.6963282,-2.5767887,8.794935,2.7621307,3.9340851
734307,4,0.8973241235935189,0.6532640630840933,-0.20046109721336572,5.715659,-2.2741098,-0.4863215,8.83596,3.781805,3.988403
991568,4,0.47958228445718515,0.620499333255227,-0.3514334858056031,-2.9172192,1.495958,-4.7965612,9.135173,5.6803937,4.231329
174439,2,-0.516227027542958,-1.9223225344403538,-0.06350340287530626,-13.126329,-19.39175,-10.239719,-5.385216,4.4405947,4.3406963
719192,4,1.4174954934135262,0.7173705232837676,-0.19043534153108613,12.629413,8.630028,-1.1323032,10.956079,3.0597498,3.3555717
757127,0,-3.7306317679656615,0.5767885180285064,-0.33455305724618184,-28.97204,2.515396,1.4338228,4.3387356,8.134767,10.949943
503096,0,-3.717537851277935,0.46370899342155664,-0.32077769379801085,-28.6308,2.5055358,0.97335935,4.3338947,8.184585,10.897311
915638,4,0.5216788268528838,0.5541457081001678,-0.36738561903572176,-0.8309972,2.1417694,-8.435737,9.584812,5.5758786,4.2327075
792514,4,0.7686633341704171,0.609422131050025,-0.2810575730109354,1.495817,-1.7308455,-2.2691674,8.860216,4.793177,3.9813292
352582,4,0.7193557210520112,0.6115158881099729,-0.47537834293888037,-6.755649,9.34862,-3.4079547,10.264118,7.5155373,3.1967018
107519,4,-0.0351161798162353,0.5705747870503258,-0.44006645000596617,-1.4006376,10.354528,-8.165348,10.661947,6.5833936,3.9178042
186729,4,-1.9283159998207455,0.5273751087007775,-0.45032401279406836,-17.01691,-0.13042721,-11.986801,1.8302505,2.740658,12.313396
197855,4,-1.99613495038829,0.5267337551885344,-0.45408537094947293,-16.680075,-0.8814023,-12.176762,1.8152407,2.8072484,12.468971
202864,4,0.5654894500643594,0.6003045390109213,-0.3062544320133381,1.059598,-1.2593343,-3.461544,8.957688,5.210765,4.031817
845273,4,0.8237781674063536,0.6021913644789469,-0.34425250841195754,1.1756232,1.285021,-6.6462517,9.345997,5.2168283,4.0648184
930900,4,1.2793223818135881,0.6498000548912185,-0.13172931785972397,15.690066,2.4872165,-2.4229622,9.11931,1.8476093,3.9948099
165022,4,-1.7873161590279234,0.6033044924706114,-0.44964737167120905,-19.920786,1.4124472,-11.279483,2.164128,2.308883,12.022041
447544,4,0.9592579116840321,0.613437874539891,-0.27142210151708845,8.576582,-4.3702216,-6.7148027,9.30623,4.1547456,4.3162074
343994,4,1.4542552319279425,0.6391938965924634,-0.3407528503806608,10.446519,11.6023855,-2.1149578,11.652647,4.0297756,3.1839395
330316,4,0.97925368550987,0.5822403751167775,-0.15019727844015202,11.658312,0.1318411,-1.6326146,9.212608,2.5147915,3.7874067
662723,0,-3.7371096786812243,0.5244053201005788,-0.3293410917752947,-28.904636,2.4791367,1.2613102,4.3327074,8.134234,10.941664
685408,4,1.0005600621498674,0.6263825022883635,-0.05192554251048757,20.928469,-1.6887616,0.64281905,9.1499405,0.9253003,3.9790726
773598,4,0.6539507746264154,0.5765139168800453,-0.36531568618537935,0.96106094,2.9322274,-8.295751,9.820808,5.4338145,4.256294
374266,4,-0.36506672289799447,0.5198023822905595,-0.19080760796996377,-18.13788,12.326114,-1.9505883,0.7706177,-0.47630343,12.060897
912757,4,0.7424305686393015,0.6044787446901029,-0.2414899469182968,4.718438,-2.116405,-1.681038,8.890378,4.135817,3.9677465
175249,4,1.4435474385394254,0.7281277129621025,-0.12202962721995089,15.412958,0.65767944,-0.85541534,9.3728,1.8110298,3.8200712
306068,4,0.7970965554924521,0.6827584043376175,-0.29740459583398193,2.5811648,-1.652272,-4.9207683,8.861265,4.741662,4.04926
298999,5,0.2849892356256435,-1.2056780491154222,-0.22413199575250245,-3.5448442,-3.092026,24.275423,0.9904208,-3.8578584,3.3778973
484495,5,0.8497158437769633,-1.1582727750186104,0.0015613961080519095,-5.5957355,-3.6831448,20.18452,1.7127745,-4.024351,3.257397
595978,5,-1.1024042951787327,-1.2282646767102379,-0.16096313555271052,-6.738324,-6.4809384,2.0993967,4.8015633,9.415177,16.551315
836603,5,-0.4014635516631461,-1.2111505191271112,-0.2692333962292858,-1.1883805,-5.134269,24.706686,1.0077499,-3.75085,3.512017
227906,4,0.6325203280368901,0.6853541263478692,-0.25712912570687557,4.654711,0.69914234,-4.9428945,9.205431,4.3691382,4.128799
701954,4,0.2762719611543144,0.5134723337998169,-0.41970841935874237,-2.9203155,6.126433,-10.609274,10.439228,6.076505,4.1013937
968034,2,1.2006462844472476,-1.880210835063186,-0.044612522880698564,7.0522532,-14.939368,-0.031978834,2.0246425,12.376498,4.0698752
549238,4,-0.8010756558818677,0.5713137100921457,-0.3740879978085339,-18.12955,7.416308,-7.6165338,1.4192557,1.0147653,11.902473
209172,2,1.192314353208527,-1.853242506526655,0.10750064462211631,13.479448,-18.233427,-0.017227925,3.341129,12.678359,3.3502388
346633,2,0.23035679484546195,-1.9204602106256796,-0.17142240616817708,-0.7299952,-18.544868,-1.8201238,0.45814386,11.898159,3.4480972
983872,2,-2.100336420767987,-1.9746933310173451,-0.19581359064709547,-14.753792,-11.220973,-10.493135,-4.7172675,3.6847847,3.2029364
143730,4,1.434959326210351,0.7518136802897418,-0.049867657705325266,16.981573,-1.0221825,1.8394741,9.139977,1.2799275,3.782316
105688,2,0.9156622287841646,-1.8698113952666027,0.07431916478236529,10.48654,-17.568392,0.23705554,2.9830797,12.317267,3.6020696
235063,4,0.4218929032486109,0.5365211525367624,-0.22989704957856802,3.7224782,-3.3409314,-5.0514092,8.706789,4.528661,4.07746
325082,4,1.0680065852569913,0.5650313611894378,-0.14929164885607504,13.196864,-4.193249,-2.9776406,8.726662,2.3970191,4.0472054
393975,0,-3.263343853209171,0.6184923427306595,-0.07193687562861399,-21.679632,3.0501966,9.4005995,2.3660824,9.160851,10.550964
587284,2,-0.14597121647523012,-1.927436080279458,-0.20870102329296003,-3.7311926,-20.915552,-1.498473,0.0555487,12.219439,3.3785064
282542,4,1.1196088048128139,0.7367801332181989,-0.08562286950756967,19.598152,-2.1307385,-1.4547911,9.082677,1.3847394,3.9614906
153968,0,-3.16587511123135,0.5087368713144723,-0.013423212013656732,-18.904047,1.9775481,9.843972,1.8686917,9.474925,10.562436
244676,4,0.26571019281840297,0.559938479782584,-0.3942730624073705,2.7184405,9.345817,-3.6892197,10.387269,6.4242263,3.370963
749328,4,0.5344311786691909,0.46864227049268753,-0.28686750598699046,-0.1392389,-1.4411284,-2.3033357,8.882913,5.311442,4.0576024
621750,4,0.9162950728406933,0.6809582158498094,-0.18824339273872417,11.648884,-3.1017258,-2.6576583,8.904556,2.8294477,3.9893346
524234,4,1.2808509915235156,0.5467206563511289,-0.015075531849309341,20.236965,0.46885136,0.13301136,9.368454,0.97075266,3.9532952
344121,4,1.0355659542872229,0.6986731776360053,-0.3227496413348101,3.7837477,3.637157,-5.0414224,9.662697,4.9496617,4.039463
451240,4,1.078565386212501,0.6977160391530575,-0.21258906147720205,12.439545,-6.227561,-4.41683,8.653498,2.8476021,4.3753977
171027,0,-2.984177114558354,0.6176398879698708,0.08219336387181576,-15.484815,-1.5756881,12.56552,0.91049224,10.19214,10.99326
370744,4,0.43169916561181887,0.6850535220375368,-0.30515468213679314,0.083181694,1.8826545,-2.6274364,9.222488,5.448308,4.0582657
182130,2,-0.4620823865647514,-1.9032305132041967,0.05066475380207658,-11.764604,-21.942171,-9.853971,-5.668733,4.7708855,4.7339964
154194,2,-1.8387803196136618,-1.9683218092780597,-0.1930945160764307,-13.836672,-11.740188,-10.071724,-4.878827,3.6640463,3.215747
231047,4,-0.16682186828464982,0.5428591223357611,-0.18423491522399202,-13.541357,11.397172,-1.0640548,0.5150938,-0.66711587,12.251624
391313,4,0.17188584195688114,0.5198371130892351,-0.40586494160357395,1.6455708,10.384737,-5.997378,10.676733,6.360236,3.590302
422358,4,0.4778132700311935,0.5333834888246802,-0.29705235332673946,-0.6553905,-1.3565657,-2.4025564,8.948381,5.4742475,4.149496
612233,4,-0.586203279431308,0.5212266409640594,-0.2387060165367345,-15.968829,10.391009,-3.0353668,0.8368319,-0.18297873,12.150172
324295,4,0.3607157965776433,0.5751860086812178,-0.36829422225715697,-1.6167159,5.9242125,-4.259177,9.662068,6.284065,3.9292622
957276,4,1.2246020030560487,0.6318399946844606,-0.2607663805874749,11.126242,12.065432,-2.2155488,11.677439,3.8762214,3.180657
392430,4,0.45635662774915137,0.5084396770643235,-0.24959705626524575,3.2064383,-3.0149124,-5.9134316,8.821207,4.6779838,4.2046328
343425,4,0.09676428379243822,0.681231768081882,-0.2587114656742475,1.8789768,1.2681,-1.8492079,9.771658,5.902175,4.2049975
152423,4,1.0179340675079587,0.6693469559696571,-0.01368451621941768,21.6833,-0.51780427,0.29630822,9.311525,0.9077686,3.9745457
962472,4,-1.697921674442413,0.5725094691875543,-0.4988482490135602,-11.321738,-0.25110903,-11.567966,0.83706474,2.8901882,12.701935
588516,4,1.025088947477567,0.6122093796095245,-0.32208139797888724,8.023142,8.827865,-2.8893785,10.878402,4.3658385,3.5240834
793549,4,0.7812401198083404,0.6643525262147483,-0.36764692056626297,6.538413,8.517386,-3.2147763,10.642129,4.748038,3.5833237
171137,4,-1.3298037955433335,0.5796470857449296,-0.3804986676391507,-18.904621,4.421935,-9.344666,1.7995248,1.7367872,11.979158
189666,4,-0.7445840931139474,0.5974741359128287,-0.39889719100084775,0.29837748,12.008299,-4.1055627,10.954813,6.673642,3.4632576
258408,4,1.049574630055948,0.6368112480875044,-0.47229794667087777,8.834445,12.957093,-2.8015199,11.788452,4.3774476,3.1857817
441509,4,0.9206569867389546,0.6440366049912822,-0.21037104905557194,7.9143715,-2.7550144,-3.9343836,8.863788,3.657985,4.027072
386446,4,-0.39621353924110875,0.5393445315531942,-0.4887218330415715,0.8261115,16.614084,-6.7049847,11.4801855,6.2858186,3.6298234
955567,4,-1.5408206917833662,0.4641790665508288,-0.42471555296006847,-13.287369,1.3411008,-10.567632,1.0763952,2.5053735,12.561684
218362,4,-1.0521583655928903,0.5960494339084967,-0.3073162928088368,-19.343672,8.057842,-7.2258763,1.4858541,0.9529763,11.847322
137251,2,-0.3653395387734567,-1.932131692389654,-0.28509242488193937,-5.8051605,-22.338484,-2.1272087,-0.20031053,12.250971,3.2751102
902634,4,-1.6027033954967167,0.6213353724429376,-0.5025487485093026,-10.936934,-0.37797984,-11.475194,0.8345204,2.901854,12.739805
304600,5,0.9808075227461627,-1.133237866497482,-0.017960873501199504,-5.1102514,-4.334815,20.174421,1.7261724,-4.023272,3.2968724
